,Dim_0,Dim_1=0,Dim_2=0,Dim_3=0,Dim_4=0,Dim_5=0,Dim_6=0,Dim_7=0,Dim_8=0,Dim_9=0,Dim_10=0,Dim_11=0,Dim_12=0,Dim_13=0,Dim_14=0,Dim_15=0,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,isof_scores
5564,0.322917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.109192,0.133779,0.342593,0.1375,2.1415214727856124
5565,0.4375,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.013585,0.125348,0.132107,0.37963,0.125,33.23978010024999
5566,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002075,0.125348,0.157191,0.282407,0.189063,25.03567125732191
5567,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009623,0.158774,0.219064,0.384259,0.204688,14.273087096724339
5568,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.047354,0.091973,0.203704,0.142188,21.250518648909193
5569,0.666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.125348,0.195652,0.402778,0.175,7.748153826542961
5570,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005472,0.047354,0.080268,0.208333,0.123438,13.696926942338152
5571,0.78125,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.005849,0.075209,0.157191,0.393519,0.14375,22.007590613084304
5572,0.28125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.047354,0.093645,0.513889,0.067188,18.048667914254054
5573,0.6875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.086351,0.130435,0.217593,0.192187,15.173796912616439
5574,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.130919,0.152174,0.430556,0.129688,2.6554198113217637
5575,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000509,0.086351,0.122074,0.277778,0.148438,11.603689874246825
5576,0.854167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009245,0.064067,0.088629,0.263889,0.1125,16.220322839872424
5577,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.113092,0.180602,0.324074,0.19375,1.4249005222455366
5578,0.635417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.108635,0.168896,0.25463,0.220312,10.842599167243137
5579,0.770833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.125348,0.168896,0.361111,0.165625,9.946328380303996
5580,0.729167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001566,0.164345,0.254181,0.449074,0.207813,19.80651699731429
5581,0.416667,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.001679,0.125348,0.160535,0.375,0.153125,15.888810451673692
5582,0.427083,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.000245,0.113092,0.137124,0.268519,0.171875,31.05192966201257
5583,0.479167,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.125348,0.122074,0.333333,0.128125,37.952425157765866
5584,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.020755,0.113092,0.155518,0.416667,0.135938,4.530428146566791
5585,0.520833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000151,0.109192,0.240803,0.300926,0.275,18.270501481635463
5586,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008113,0.109192,0.12709,0.375,0.121875,3.2767457333860506
5587,0.4375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.142061,0.155518,0.402778,0.1375,4.847703927327473
5588,0.583333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.004377,0.109192,0.186104,0.365741,0.180875,18.198608623904562
5589,0.385417,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.109192,0.192308,0.347222,0.195313,12.922612765379583
5590,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.13649,0.122074,0.365741,0.118688,4.1993655964170244
5591,0.802083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008491,0.047354,0.11204,0.263889,0.142188,20.966992478053427
5592,0.770833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.069638,0.137124,0.212963,0.204688,12.372488120388297
5593,0.833333,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.010189,0.113092,0.167224,0.430556,0.142188,23.763199025169
5594,0.927083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.097493,0.160535,0.356481,0.159375,11.335695222961974
5595,0.885417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.119777,0.122074,0.300926,0.140625,20.482272508129824
5596,0.385417,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.001094,0.125348,0.162207,0.365741,0.157813,38.00967927442495
5597,0.302083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.097493,0.165552,0.398148,0.15,2.0154191555662493
5598,0.385417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000736,0.113092,0.182274,0.342593,0.1875,1.532075069373903
5599,0.489583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008302,0.030641,0.105351,0.226852,0.15,20.466979131724145
5600,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.197772,0.265886,0.240741,0.360938,23.34627502787518
5601,0.479167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000472,0.130919,0.247492,0.430556,0.209375,16.20323063139098
5602,0.479167,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.002264,0.113092,0.172241,0.333333,0.18125,42.11959128812789
5603,0.34375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.147632,0.210702,0.365741,0.204766,5.621975781359495
5604,0.34375,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.018868,0.119777,0.140468,0.342593,0.145312,51.611833713637246
5605,0.479167,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.002075,0.113092,0.098662,0.333333,0.104688,47.65805660542704
5606,0.489583,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.000396,0.208914,0.277592,0.375,0.264063,53.948189807684535
5607,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026415,0.069638,0.125418,0.356481,0.125,8.403910562014758
5608,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007547,0.119777,0.135452,0.365741,0.131672,2.296414764169512
5609,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.103064,0.162207,0.305556,0.182813,8.872647089319358
5610,0.6875,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.001321,0.109192,0.162207,0.356481,0.160937,28.37342331556225
5611,0.802083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071698,0.075209,0.120401,0.375,0.115625,18.47384826200168
5612,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.069638,0.118729,0.273148,0.146875,9.000636995799297
5613,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016415,0.181058,0.227425,0.62963,0.1375,19.725313979703728
5614,0.71875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.125348,0.183946,0.402778,0.165625,8.122036616204483
5615,0.8125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006981,0.052925,0.132107,0.300926,0.151563,15.41710031634274
5616,0.572917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.08078,0.177258,0.296296,0.204688,2.2498135595662347
5617,0.635417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00166,0.052925,0.147157,0.231481,0.20625,14.905240440264677
5618,0.635417,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.012264,0.091922,0.180602,0.574074,0.11875,45.5074389810012
5619,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.113092,0.152174,0.402778,0.134375,1.3713353104173933
5620,0.28125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.109192,0.120401,0.509259,0.0875,10.993460601907984
5621,0.302083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.091922,0.182274,0.300926,0.207813,11.318145445764827
5622,0.520833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.069638,0.264214,0.37963,0.25,10.232533430755339
5623,0.15625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475472,0.091922,0.005017,0.421296,0.004688,74.1723111891843
5624,0.625,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.002264,0.125348,0.157191,0.25463,0.204688,42.32755722515954
5625,0.6875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.142061,0.259197,0.458333,0.207813,6.786124802543966
5626,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001434,0.125348,0.147157,0.356481,0.146875,7.143459808021461
5627,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000358,0.164345,0.177258,0.444444,0.146875,6.179257990394973
5628,0.28125,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.158774,0.195652,0.574074,0.128125,44.80873836103225
5629,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.091922,0.175585,0.388889,0.1625,0.6936019520604617
5630,0.614583,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.005094,0.069638,0.172241,0.388889,0.159375,20.521103220879198
5631,0.729167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.097493,0.158863,0.388889,0.146875,7.627626181478249
5632,0.583333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001755,0.075209,0.091973,0.25463,0.120313,17.747457174862063
5633,0.625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.108635,0.225753,0.453704,0.182813,13.372006130070176
5634,0.34375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.109192,0.133779,0.421296,0.115625,2.9862999614744723
5635,0.291667,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.014906,0.130919,0.249164,0.675926,0.142188,38.80817245172107
5636,0.614583,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.002075,0.169916,0.100334,0.356481,0.1,30.4728444432359
5637,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.125348,0.170569,0.356481,0.16875,9.136689775988671
5638,0.666667,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.005283,0.147632,0.172241,0.458333,0.139062,32.61037839497419
5639,0.677083,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0.00017,0.18663,0.252508,1.0,0.1,100.0
5640,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006038,0.230641,0.207358,0.430556,0.176563,16.75293775470432
5641,0.541667,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.113092,0.122074,0.319444,0.132812,40.79920549968375
5642,0.489583,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.012642,0.109192,0.265886,0.671296,0.151563,22.976680731663308
5643,0.625,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.003019,0.109192,0.188963,0.421296,0.1625,27.75034693364455
5644,0.635417,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.004151,0.109192,0.162207,0.398148,0.145312,15.055672771747965
5645,0.427083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.108635,0.091973,0.111111,0.215625,25.08555169262077
5646,0.322917,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.003019,0.091922,0.205686,0.365741,0.2,37.3829786624337
5647,0.864583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.014717,0.064067,0.135452,0.240741,0.185937,17.72460266753653
5648,0.802083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.169916,0.217391,0.402778,0.192187,8.486272126396429
5649,0.604167,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.003925,0.109192,0.14214,0.365741,0.139062,34.51529651080057
5650,0.739583,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.002075,0.113092,0.170569,0.342593,0.175,15.81556478412277
5651,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006792,0.075209,0.145485,0.273148,0.179688,4.703656678809736
5652,0.78125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.130919,0.22408,0.416667,0.195313,13.440031494201051
5653,0.4375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001566,0.181058,0.237458,0.458333,0.1875,8.079836896953992
5654,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.109192,0.210702,0.393519,0.192187,7.266190665935412
5655,0.229167,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.000415,0.359331,0.406355,0.273148,0.504687,78.64442679528376
5656,0.260417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.097493,0.095318,0.384259,0.089062,17.59660167222613
5657,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.130919,0.133779,0.296296,0.15625,4.907848421241951
5658,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009623,0.108635,0.130435,0.277778,0.159375,6.12033948188521
5659,0.864583,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.001698,0.091922,0.162207,0.287037,0.192187,37.19142648198723
5660,0.864583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.058496,0.212375,0.319444,0.23125,11.498652184240413
5661,0.864583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.119777,0.173913,0.365741,0.169031,15.913043166756538
5662,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.142061,0.162207,0.351852,0.1625,5.792045646319238
5663,0.291667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.097493,0.152174,0.240741,0.207813,15.597392611346947
5664,0.260417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.130919,0.180602,0.314815,0.198438,4.159735274742886
5665,0.697917,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.00166,0.158774,0.110368,0.365741,0.107313,39.21461674717596
5666,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.108635,0.143813,0.342593,0.148438,5.44859631043974
5667,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022642,0.075209,0.108696,0.25,0.14375,21.298678361859828
5668,0.770833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.047354,0.153846,0.263889,0.195313,14.049146207733443
5669,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001189,0.058496,0.09699,0.217593,0.14375,20.867915188914424
5670,0.635417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.08078,0.155518,0.231481,0.21875,12.611063471006702
5671,0.28125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.052925,0.128763,0.435185,0.107812,8.05342276487599
5672,0.666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008491,0.058496,0.153846,0.287037,0.182813,10.240834021169306
5673,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009811,0.036212,0.098662,0.134259,0.204688,15.882539598342944
5674,0.6875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.064067,0.16388,0.324074,0.176563,8.372914320485052
5675,0.729167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011132,0.097493,0.186104,0.365741,0.120313,3.5942315633778463
5676,0.729167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.125348,0.254181,0.449074,0.207813,16.893254170700757
5677,0.552083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000283,0.109192,0.20903,0.333333,0.220312,12.728051318066221
5678,0.395833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.109192,0.145485,0.458333,0.115625,3.226289179156211
5679,0.21875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.108635,0.132107,0.328704,0.140625,11.159339452609046
5680,0.708333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.113092,0.17893,0.37037,0.171875,6.594040745079184
5681,0.697917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.130919,0.192308,0.402778,0.173438,2.0224444858750275
5682,0.770833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009623,0.113092,0.147157,0.416667,0.128125,3.529353597605379
5683,0.677083,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00017,0.119777,0.327759,0.37037,0.315625,57.98679317115906
5684,0.604167,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.028302,0.075209,0.255853,0.402778,0.228125,47.66205138105404
5685,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030189,0.147632,0.247492,0.425926,0.2125,34.944925936769664
5686,0.625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.013928,0.035117,0.157407,0.067188,40.979925597061445
5687,0.583333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.109192,0.128763,0.444444,0.10625,4.404750851687922
5688,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000151,0.13649,0.344482,0.319444,0.375,22.454944344750615
5689,0.791667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.130919,0.122074,0.375,0.117188,13.220181435761916
5690,0.65625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008302,0.119777,0.160535,0.37037,0.154688,8.740416344548336
5691,0.822917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01583,0.069638,0.110368,0.337963,0.115625,11.85317763832903
5692,0.302083,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,9.4e-05,0.103064,0.183946,0.277778,0.223437,51.34797006982484
5693,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015472,0.113092,0.128763,0.333333,0.135938,3.4617418803204743
5694,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001528,0.058496,0.173913,0.296296,0.201563,7.107054513607608
5695,0.479167,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.004717,0.097493,0.153846,0.384259,0.14375,27.126164892889037
5696,0.291667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.058496,0.150502,0.296296,0.175,11.357972796081484
5697,0.385417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.147632,0.274247,0.611111,0.170313,11.069117324783903
5698,0.427083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.086351,0.165552,0.324074,0.178125,1.2677148418549535
5699,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000113,0.175487,0.227425,0.421296,0.196875,12.72163955088864
5700,0.71875,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.000189,0.113092,0.207358,0.305556,0.234375,61.248403563199524
5701,0.5625,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008679,0.109192,0.17893,0.37037,0.171875,22.502592282923118
5702,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007906,0.113092,0.143813,0.416667,0.125,9.023571537033277
5703,0.447917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.109192,0.12709,0.291667,0.15,1.8570900490870343
5704,0.447917,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.003019,0.091922,0.19398,0.430556,0.164063,30.081633862554156
5705,0.635417,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.000774,0.169916,0.177258,0.416667,0.154688,45.64121900320304
5706,0.895833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.086351,0.186104,0.365741,0.180875,9.587552392340442
5707,0.510417,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.116981,0.047354,0.14214,0.356481,0.140625,41.56432371912111
5708,0.322917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.147632,0.187291,0.351852,0.189063,12.173846792995803
5709,0.3125,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0.005094,0.125348,0.14214,0.458333,0.1125,49.78953616650976
5710,0.3125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.075209,0.090301,0.328704,0.096875,9.919127675985933
5711,0.572917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.004528,0.147632,0.130435,0.356481,0.129688,30.039587497534058
5712,0.354167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.103064,0.150502,0.333333,0.157813,7.717016522167441
5713,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.108635,0.150502,0.365741,0.146875,1.0452057322963384
5714,0.239583,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.091922,0.123746,0.393519,0.114063,47.41016764869333
5715,0.208333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.041783,0.125418,0.365741,0.121937,13.730477841987366
5716,0.833333,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.001132,0.030641,0.202341,0.342593,0.207813,37.2173908679031
5717,0.239583,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.004377,0.109192,0.186104,0.365741,0.180875,26.337593602467052
5718,0.239583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.103064,0.175585,0.314815,0.19375,11.780817580257988
5719,0.239583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013585,0.086351,0.138796,0.342593,0.142188,6.990054486073447
5720,0.5625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.13649,0.152174,0.425926,0.129688,10.050972135144733
5721,0.635417,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.003774,0.08078,0.125418,0.365741,0.121937,35.3831632522662
5722,0.552083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005283,0.130919,0.170569,0.263889,0.217187,3.5262058593010153
5723,0.46875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000868,0.125348,0.152174,0.333333,0.159375,7.625537994506018
5724,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008113,0.125348,0.205686,0.361111,0.203125,12.79154026734092
5725,0.6875,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000868,0.130919,0.26087,0.458333,0.207813,17.012516874671306
5726,0.770833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013208,0.125348,0.155518,0.430556,0.13125,20.55491050523976
5727,0.770833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001472,0.113092,0.272575,0.384259,0.254688,17.912022482870626
5728,0.625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000113,0.125348,0.250836,0.351852,0.251563,11.413316976124591
5729,0.489583,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.005094,0.125348,0.153846,0.356481,0.153125,27.990984367431153
5730,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007736,0.069638,0.102007,0.402778,0.092187,9.934519579956358
5731,0.541667,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.13649,0.274247,0.375,0.260938,18.188984323429864
5732,0.614583,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000321,0.130919,0.272575,0.384259,0.254688,17.465042510377756
5733,0.291667,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000943,0.142061,0.259197,0.527778,0.184375,23.376118155974964
5734,0.3125,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001717,0.109192,0.210702,0.324074,0.226562,15.074984183336241
5735,0.520833,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0.000868,0.109192,0.307692,0.453704,0.25,53.621922437538316
5736,0.34375,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5.7e-05,0.130919,0.073579,0.430556,0.0625,32.70378560320222
5737,0.739583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.086351,0.205686,0.361111,0.203125,9.23012956915096
5738,0.229167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000151,0.109192,0.279264,0.587963,0.179688,9.940943662925605
5739,0.770833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006038,0.109192,0.23913,0.384259,0.223437,14.777519961919765
5740,0.239583,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.002642,0.164345,0.217391,0.546296,0.15,34.0459282635978
5741,0.34375,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004377,0.13649,0.307692,0.537037,0.215625,25.851751455077704
5742,0.145833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.125348,0.137124,0.375,0.13125,15.161904683196369
5743,0.145833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.097493,0.198997,0.5,0.148438,8.56433443115192
5744,0.145833,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.00283,0.103064,0.227425,0.375,0.217187,30.238058427514503
5745,0.71875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.086351,0.140468,0.25463,0.182813,11.91095702910279
5746,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.041783,0.177258,0.300926,0.203125,5.898958006582134
5747,0.21875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.208914,0.292642,0.731481,0.154688,26.606310929049002
5748,0.21875,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003774,0.130919,0.299331,0.425926,0.25625,25.671744505573187
5749,0.78125,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.000132,0.113092,0.153846,0.384259,0.14375,37.840038298779476
5750,0.833333,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.002075,0.069638,0.183946,0.291667,0.215625,45.11276204963158
5751,0.864583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.064067,0.16388,0.24537,0.220312,14.905389737212928
5752,0.854167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001472,0.041783,0.167224,0.291667,0.196875,18.882546016427426
5753,0.1875,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00034,0.109192,0.371237,0.541667,0.257813,35.03004252956541
5754,0.166667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006792,0.119777,0.182274,0.388889,0.16875,7.168780348951927
5755,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.13649,0.32107,0.421296,0.278125,21.348812212573122
5756,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.069638,0.173913,0.328704,0.184375,4.414297773756928
5757,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000887,0.109192,0.182274,0.310185,0.203125,1.3157313947576057
5758,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013962,0.103064,0.165552,0.305556,0.1875,14.710438404574447
